,0
0,-0.736292753302
1,-0.86200754955
2,-0.89073293126
3,-0.82542526568
4,-1.31667707377
5,-1.11235989884
6,-0.855537581466
7,-0.864371174778
8,-1.03535631858
9,-0.955464513721
10,-1.15959252137
11,-0.927061846352
12,-1.10159275703
13,-1.111100275
14,-0.797192994396
15,-0.824957684882
16,-0.92607681271
17,-0.928772576419
18,-1.14146713895
19,-1.1075106493
20,-1.11975725801
21,-0.877761838329
22,-1.48886353365
23,-0.923782627487
24,-0.940508595828
