,1
0,-1.06424467149
0,-1.03149309945
0,-1.00093552084
0,-1.78493755488
0,-1.25826669661
0,-1.54603120824
0,-1.05580168471
0,-0.981274448133
1,0.12015053095
0,-1.36813018147
0,-1.25826669661
0,-1.42742522626
0,-1.04278536376
0,-1.22228047429
0,-1.31042408548
0,-1.35318213926
0,-1.31420526648
0,-1.61060737774
0,-1.45360891704
1,1.87588097387
0,-1.30756730472
0,-0.917272618871
0,-1.55163297171
0,-1.24671049256
0,-0.917272618871
0,-0.97953941596
0,-1.3242300463
0,-1.03961209938
0,-1.15226388703
0,-0.97953941596
0,-1.33488183005
0,-1.30571695357
0,-1.56219123961
0,-1.52103589226
0,-1.25249050023
0,-1.25531683238
0,-2.0250026187
0,-1.28664195545
0,-1.04036126996
0,-1.07083607454
0,-0.953574197173
0,-1.57393585161
0,-1.19363261263
0,-1.71100103436
0,-1.41791225663
0,-1.02828751123
0,-1.08350388842
0,-1.02962997669
0,-0.917272618871
0,-0.789353257268
0,-1.04485613276
0,-1.39746026833
0,-1.66912469927
0,-1.2034457742
0,-1.28228633682
0,-1.38930238983
0,-1.26797542666
0,-0.917272618871
0,-1.53159232405
0,-1.00958331404
0,-0.982419903901
0,-1.38523577764
0,-1.26945082993
0,-0.982326965249
0,-1.21823481805
0,-1.46634908346
1,1.09038150564
0,-0.917272618871
0,-1.30840450666
0,-1.14006189334
0,-1.43522970639
0,-0.999300851949
0,-1.90345664229
0,-1.59215423185
0,-1.24239572204
0,-1.59461953781
0,-1.41876837906
0,-1.34541744315
0,-1.24329915467
0,-1.00507067522
0,-0.782208261082
0,-1.44270693021
0,-1.31403259046
0,-1.73111412617
0,-1.00089596062
0,-1.00234819402
0,-0.920688610758
0,-1.30571695357
0,-1.37590673178
0,-0.982419903901
0,-0.999704533526
0,-1.54962093495
0,-1.73802341303
0,-0.705178279239
0,-1.36540057267
0,-1.14675457837
0,-1.30808235557
0,-0.982348700254
0,-1.13994194784
0,-1.50009885143
0,-1.45601913141
0,-0.957207698406
0,-1.06843239127
0,-1.44691366493
0,-1.45500266462
0,-1.04689489684
0,-1.30808235557
0,-1.43792177987
0,-1.16218053079
0,-1.04103432833
0,-1.15557092993
0,-1.17090728956
0,-1.10186764421
0,-1.20761368354
0,-1.34071196852
0,-1.4353807546
0,-1.73802341303
0,-1.15663627162
1,0.812637807288
0,-1.21161542771
0,-1.73665533273
1,1.44713627817
0,-1.24095244987
0,-1.43716754039
0,-1.03473496521
0,-1.38735505154
0,-0.982419903901
0,-1.00849320444
0,-1.02828751123
0,-1.15990600786
0,-1.4791567394
0,-1.08242160558
0,-1.77699690545
0,-1.67518882138
0,-1.73802341303
0,-1.29588965591
0,-1.51365448992
0,-1.26775831807
0,-0.917272618871
0,-1.06508288361
0,-1.24852231731
0,-1.15990600786
0,-0.991868560696
0,-1.7935596459
0,-1.33666639887
0,-1.90695624651
0,-0.746938613836
0,-1.12536414843
0,-0.941151532756
0,-1.45601913141
0,-1.96949843718
0,-1.76193885829
0,-0.895250195343
0,-1.22827050531
0,-1.28550947912
0,-1.19903729618
0,-1.56739348084
0,-1.45601913141
0,-0.917272618871
0,-1.58809297881
0,-1.29144089937
0,-0.991832906423
0,-0.924658750414
0,-0.904912342278
0,-1.20066363483
0,-1.30690289047
0,-0.917272618871
0,-1.13467545099
1,1.26479314541
0,-1.17350446725
0,-1.16664338975
0,-1.15610754555
0,-1.23154168862
0,-1.0481167362
0,-1.66937303994
0,-1.18175131718
0,-1.31797313924
0,-1.27119985497
0,-1.06649259722
0,-1.14488049166
0,-1.46505126923
0,-1.80034452322
0,-1.38411510263
0,-1.15990600786
0,-1.73802341303
0,-0.982419903901
0,-1.27369077926
0,-1.34670701317
0,-1.44387202171
1,1.03294521143
0,-0.408696772981
0,-1.11406281568
0,-1.01884401141
0,-1.79786472048
0,-1.19105060211
0,-1.19134118022
0,-1.73802341303
0,-0.987386782495
0,-1.34100533861
0,-0.955879808066
0,-1.18336127365
0,-0.674783572912
0,-1.07066270499
0,-1.58809297881
0,-1.28075732128
0,-0.955150376538
0,-0.917272618871
0,-1.44407336142
0,-1.17087837134
1,0.998894285441
0,-1.54864957847
0,-1.2274056782
0,-0.99404051141
0,-1.23804400007
0,-0.742104646094
0,-1.45116053072
0,-1.25940677786
0,-0.79017933379
0,-1.26335493533
0,-1.19312679688
0,-1.9393905132
0,-1.30808235557
0,-1.14646204845
0,-1.16051505323
0,-1.32202885083
0,-1.16011085108
0,-1.57365244691
0,-1.38265842323
0,-1.0777640484
0,-1.57545774433
0,-1.19877527169
0,-1.1594311526
0,-0.992822367539
0,-1.13422632253
0,-1.44134933
0,-0.917272618871
0,-1.76368391644
0,-1.6573972458
0,-1.3742785552
0,-1.6586304643
0,-1.2455438729
0,-1.13079083406
0,-0.905882603076
0,-1.54894117466
0,-1.42751874513
0,-0.917272618871
1,0.753822163089
0,-1.53302918533
0,-1.39331269571
0,-1.80816280429
0,-1.0440649529
0,-1.15557092993
0,-0.988548412257
0,-1.17314849775
0,-1.03691568909
0,-1.15990600786
0,-1.19256881384
0,-1.40679199605
1,1.00715626404
0,-1.4345716703
0,-1.81749253727
0,-0.999704533526
1,0.409512798981
0,-1.09819814792
0,-1.10093746372
0,-1.6058105349
0,-1.42540370676
0,-1.67554797346
0,-1.41919956259
0,-1.20439980244
0,-1.41243367394
0,-0.97953941596
0,-1.31490457683
0,-1.66537342546
1,1.75776090722
0,-1.02828751123
0,-1.5372551589
0,-1.60263875233
0,-1.22154626173
0,-1.27683299499
1,0.707893896783
0,-1.45601913141
0,-1.20015729918
0,-1.04877099056
0,-1.56995741546
0,-1.27545510988
0,-0.963184902128
0,-1.26039358353
0,-1.17726452238
1,0.962654806218
1,0.5801261794
0,-1.16981137202
0,-1.63733962185
0,-1.2739361665
0,-1.36727503771
0,-0.917272618871
0,-0.97953941596
0,-1.43745265675
0,-1.68938469671
0,-1.33715129794
0,-1.05538508117
0,-1.03089659688
0,-0.999704533526
1,1.41454072724
0,-1.07325161644
0,-1.0594069224
1,0.89570193353
0,-1.40513263371
0,-1.39476084832
0,-1.08999263222
0,-1.56616831694
0,-1.21380578428
0,-1.23636921035
0,-1.26100797347
0,-1.2062995825
0,-1.17126476232
0,-1.45105511351
0,-1.08106923957
0,-1.17992720183
0,-1.16847860597
0,-1.40583121919
0,-1.56995741546
0,-1.51660364874
0,-1.17505308387
0,-1.114668108
0,-1.30808235557
1,0.556836137639
0,-1.2410690509
0,-1.72711563021
0,-1.33427156301
0,-1.31507726966
0,-1.1265841888
1,1.9275835031
1,1.90399065532
0,-1.420086943
0,-1.33571974519
0,-1.35799732066
0,-1.14350857688
0,-1.41309813279
0,-1.21305931649
0,-1.38209664395
1,0.39173873743
0,-1.21340438813
0,-1.12823620962
0,-1.09439753971
0,-1.33838036658
0,-1.24101420001
0,-1.33026680478
0,-1.26162363214
0,-1.38634950351
0,-0.983691610997
0,-1.61869131031
0,-1.55400780435
0,-1.22642832561
0,-1.45601913141
0,-1.38990202059
0,-0.517347152046
0,-1.44840925784
0,-0.999704533526
0,-1.03405268976
0,-1.18902172059
0,-0.957968873332
0,-0.764427273308
1,1.08039793062
0,-1.29492805151
0,-1.04874634119
0,-1.24210478693
0,-1.63712535784
0,-1.24556761668
0,-1.37880449211
0,-1.36030557614
0,-0.983767621642
0,-1.47667203575
0,-0.386936047819
0,-1.20066363483
0,-1.57995590576
0,-1.15990600786
0,-1.23207930215
0,-0.982463076875
0,-1.15842115182
0,-0.892898388531
0,-1.15990600786
0,-1.48005774682
1,1.06329224851
0,-1.79561963585
0,-1.12772871181
0,-1.31196748493
0,-1.19105060211
0,-1.24556761668
0,-1.21758104089
1,0.827734584341
0,-1.25826669661
0,-1.15122973276
0,-0.917272618871
0,-1.30083087153
0,-0.72800695223
0,-1.24932768142
0,-1.48326828624
0,-1.30808235557
0,-0.993445048733
0,-1.73269103161
0,-1.13803937238
0,-0.938181352171
0,-1.75200656469
0,-1.39793447209
0,-1.48007718568
0,-1.03536381865
0,-1.30808235557
0,-0.916580523647
0,-1.20066363483
0,-1.70425918395
0,-1.64622862648
0,-1.15485405182
0,-1.15446152915
0,-1.52723000007
0,-1.43836421509
0,-1.16243192746
1,1.26760396153
0,-0.998508495741
0,-1.27341258856
0,-1.26797542666
0,-0.917272618871
0,-2.24281145385
0,-1.41704129562
0,-1.05433700397
0,-1.23110404688
0,-0.774135355907
0,-1.15557092993
0,-1.16218053079
0,-1.59898181775
0,-1.16218053079
0,-1.02691376846
0,-1.60044992359
0,-1.52026919297
0,-1.09676753999
0,-0.994201869179
0,-1.38523577764
0,-1.27934457591
0,-1.1942294823
0,-1.14039078392
0,-1.30808235557
0,-1.47938441881
0,-1.37925841577
0,-1.17295404694
0,-1.22097306457
0,-1.44944762325
0,-1.33889423714
0,-1.6055806603
0,-1.30571695357
0,-1.37250003759
0,-1.10187582648
0,-0.998508495741
0,-0.993445048733
1,1.3961511243
0,-1.02605160923
0,-1.74460659568
1,2.96753306209
0,-1.27976067765
0,-1.26797542666
0,-1.48053125047
0,-2.0183037811
0,-1.58822963753
0,-0.875824063102
0,-0.689728840525
0,-0.806410759362
0,-1.06336699839
0,-0.884821062533
0,-1.38006661754
0,-1.4354197677
0,-1.11838509256
0,-1.45601913141
0,-0.917272618871
0,-1.32334931313
0,-1.35242560908
0,-1.5521050794
0,-1.45601913141
0,-0.941523722101
0,-1.34700375542
0,-0.863804897796
0,-1.57895777971
0,-1.31417163531
0,-1.25826669661
0,-1.09616213065
0,-1.21242247532
0,-1.0896182467
0,-1.62133520041
0,-1.73802341303
1,0.4099072541
0,-1.18628319022
0,-1.3470932952
0,-1.30565170637
0,-1.11928432449
0,-1.78020128452
0,-1.08066437804
0,-1.36073829371
0,-1.09796960143
0,-1.22688122288
0,-1.06697411763
0,-0.917272618871
0,-1.24449551141
0,-1.44566696673
0,-1.12619041484
0,-1.11403280856
0,-1.58822963753
0,-1.26797542666
0,-1.64016186226
0,-1.30808235557
0,-1.19105060211
0,-0.779739761809
0,-0.917272618871
0,-1.39380760776
0,-0.999704533526
0,-1.12057892781
0,-1.4136812237
0,-1.45601913141
0,-1.47491915501
0,-0.917272618871
0,-0.917272618871
0,-1.11849404437
0,-0.884711655642
0,-1.45965764477
0,-0.917272618871
0,-1.50339145578
0,-1.07181245045
0,-0.665989418645
0,-1.20612058053
1,0.663698986688
0,-1.44894010689
0,-1.05154775127
0,-1.30954921959
0,-0.0501168903377
0,-1.57035790689
0,-1.15989554923
0,-1.63844279327
0,-1.058979796
0,-1.17663823772
0,-1.4286215274
0,-0.986673281885
0,-1.00849320444
0,-1.58283782539
0,-1.23955493773
0,-0.917272618871
1,0.019096908561
0,-1.16013265877
0,-1.17549763354
0,-1.06880771476
0,-0.96929324887
0,-1.40366031789
0,-0.999704533526
0,-0.936729030335
0,-1.25252181624
0,-1.58156718498
0,-1.09203802751
0,-1.19140561868
0,-0.917272618871
0,-1.45601913141
0,-1.21833396896
0,-1.75190773276
0,-1.2419699519
0,-1.49599404155
0,-0.991479619399
0,-1.19363261263
1,0.998894285441
0,-0.917272618871
0,-1.38917371286
0,-1.32829324814
0,-0.917272618871
0,-1.04535807447
0,-1.73802341303
0,-0.993445048733
0,-1.32644610742
0,-1.73802341303
0,-1.20975857323
0,-1.13164530135
0,-1.50648055366
0,-0.978351972926
0,-1.63714095777
1,0.181058442552
0,-1.5570990007
0,-1.3353902811
0,-1.52610895981
0,-1.37738521131
0,-1.43899966212
0,-1.10059229986
1,0.998894285441
0,-1.07922341401
0,-1.70476224769
0,-1.4981502305
0,-1.02680404436
0,-1.39034651607
0,-1.1382235871
0,-0.99404051141
0,-1.29742598137
0,-0.917272618871
0,-1.01669548165
0,-0.941239643327
0,-1.1083511968
0,-1.34484348314
0,-1.67689543847
0,-1.30571695357
0,-1.45601913141
1,0.349951349917
0,-1.66758817852
0,-1.38523577764
0,-1.47515404159
0,-1.13994194784
0,-1.2703397691
0,-0.917272618871
0,-1.11157808894
0,-1.10907914082
0,-1.8063243192
0,-1.47435815989
0,-1.40409856341
1,0.856402300653
0,-1.45083460854
0,-1.5662540737
0,-1.25826669661
0,-1.40670728854
0,-1.1359349221
0,-2.34923859611
0,-0.988544909811
1,1.64200026021
0,-1.03320575053
0,-1.17997877696
0,-1.46500718848
0,-1.56965777247
0,-1.33973411025
0,-1.46260343487
0,-0.994506201789
0,-1.44211921488
0,-1.23087717489
0,-0.917272618871
0,-1.22154626173
0,-1.15990600786
0,-1.76845430105
0,-0.917272618871
0,-1.2506324783
0,-1.61874065994
0,-0.917272618871
1,2.14164331877
0,-1.58859902999
1,0.337516693258
0,-1.14461855077
0,-1.58122614365
0,-1.01557780786
0,-1.0114546526
0,-1.4067920719
0,-1.73802341303
0,-1.15607201616
0,-0.854850316684
0,-1.14273017303
0,-1.30808235557
0,-1.73802341303
0,-1.22760964695
0,-1.61717608503
0,-1.43250875707
0,-1.27732733899
0,-1.03411298578
0,-0.917272618871
0,-1.27999284595
0,-1.2603444508
0,-1.3240844174
0,-1.32363126406
0,-0.917272618871
0,-0.942401710108
0,-1.35464254549
0,-1.16884660856
0,-1.4514067897
0,-1.04942108706
0,-1.41424801191
0,-0.917272618871
0,-1.16413652551
0,-1.69659277324
0,-0.935941487448
0,-1.30808235557
0,-1.23974009464
0,-1.43024757153
1,2.34587900843
0,-1.11909846469
0,-1.73802341303
0,-1.47669462956
0,-1.30449316709
0,-0.534540381629
1,1.25378561483
0,-1.37167021505
0,-1.20169583773
0,-1.7506293488
0,-1.2442485574
0,-1.07305327701
0,-0.892947784153
0,-1.08424155831
0,-1.56573278555
0,-1.04324456539
0,-1.87467285765
0,-1.47374028511
0,-0.986396951572
0,-1.15557092993
0,-0.917272618871
0,-1.25425765652
0,-1.40348229981
0,-0.917272618871
0,-0.983767621642
0,-1.30313369504
1,1.77195555976
0,-0.869542671705
0,-0.750885855278
0,-1.35852983266
0,-1.04573909944
0,-0.8953579071
0,-1.0282071562
0,-1.48577508754
0,-1.39347089039
0,-1.19577117142
0,-0.956695801812
0,-1.45601913141
0,-1.49814899396
0,-1.03055724426
0,-1.63893671465
0,-0.966985518155
0,-1.36077563784
0,-0.92365891907
0,-1.26886938906
0,-1.25252181624
0,-1.05810221239
0,-1.65256628783
1,1.19466491717
0,-1.15166005833
0,-1.73802341303
0,-1.31700002371
0,-0.891987314239
1,1.73979897479
0,-1.22661388381
0,-1.28924063796
0,-0.917272618871
0,-1.47017878958
0,-1.50466077791
0,-1.48591583564
0,-1.95320113457
0,-0.993445048733
0,-1.3586040894
0,-1.52950559161
0,-1.44655070844
0,-0.960738443447
0,-1.50340746165
0,-1.38081239353
0,-1.54891675484
0,-1.65858409113
1,0.884068265949
0,-0.998549108641
0,-0.917272618871
0,-0.991832906423
0,-1.73802341303
0,-1.00277949293
0,-1.57005311783
1,1.47415403965
0,-1.32134091335
0,-0.917272618871
0,-0.999600981083
0,-1.45003416054
0,-1.06043441039
0,-0.615317050236
0,-1.19846405287
0,-1.27485894249
0,-1.21631170239
0,-0.97953941596
0,-1.45601913141
0,-1.09676753999
0,-1.42601035643
0,-1.68819211301
0,-1.45601913141
0,-1.54605824864
0,-1.44709260497
0,-1.15990600786
0,-1.49423276605
0,-1.54901706908
0,-1.36592982901
0,-1.47208985856
0,-1.17428830941
0,-1.45126957514
0,-1.63804703836
1,1.19140898829
0,-1.63206287394
0,-1.42537360346
0,-0.141241011505
1,1.78969240751
0,-1.30297704193
0,-1.44292631119
0,-1.64231864264
0,-0.325104822486
0,-1.15863844445
0,-1.33322426302
1,0.564942041412
0,-0.991308136927
0,-0.718175854813
0,-1.09229606951
0,-1.1968434
0,-0.607690660341
0,-0.995528499898
0,-1.27683299499
0,-1.55223223939
0,-1.18215568451
0,-1.30935259443
0,-1.08828040369
1,0.975757468457
1,2.12252291942
0,-0.998096086219
0,-0.958255624667
0,-1.16631216782
0,-1.26797542666
0,-1.22814208677
0,-1.15990600786
0,-0.947719483726
0,-1.02336823731
0,-1.61692621753
0,-1.45601913141
0,-1.22688122288
0,-1.43989514272
0,-1.16013265877
1,1.42554618544
0,-1.3510820911
0,-0.917272618871
0,-1.4824614378
0,-1.44317680753
0,-1.37553863968
1,0.998894285441
0,-1.08033252726
0,-0.917272618871
0,-1.73802341303
0,-1.25027781459
0,-1.24521644817
0,-1.23712031007
0,-1.54711395998
1,1.43495274873
0,-1.83372448599
0,-1.27446046828
0,-1.28906105327
0,-1.08260748369
0,-1.30871838119
0,-1.11662866502
0,-1.57591166899
1,1.74195596432
0,-1.30787626368
0,-1.02329073888
0,-1.51305843734
0,-1.70684112623
0,-1.485763314
