,0
0,-0.807415948377
1,-0.815805528287
2,-0.812049143823
3,-0.999529278983
4,-1.00954558079
5,-1.09002332788
6,-0.690019982299
7,-1.36657706707
8,-0.757294137133
9,-0.694392031513
10,-1.05330569898
11,-0.997625325056
12,-1.03231920442
13,-1.06251695526
14,-1.02059941928
15,-0.806063987364
